1899 13838
888 279 1.0
888 335 2.0
888 343 3.0
888 348 1.0
888 457 2.0
888 459 3.0
888 472 5.0
888 562 1.0
888 625 6.0
888 983 1.0
888 1117 2.0
888 1289 3.0
888 1518 3.0
888 1671 1.0
889 4 2.0
889 35 1.0
889 41 4.0
889 71 4.0
889 76 1.0
889 107 11.0
889 195 3.0
889 214 27.0
889 236 14.0
889 243 7.0
889 370 1.0
889 466 5.0
889 470 1.0
889 652 2.0
889 716 3.0
889 949 5.0
889 1020 1.0
889 1181 3.0
889 1432 1.0
889 1674 1.0
890 57 1.0
890 104 1.0
890 206 1.0
890 314 1.0
890 628 11.0
890 698 1.0
891 87 1.0
891 227 2.0
891 698 2.0
892 123 2.0
892 888 2.0
893 74 1.0
893 93 4.0
893 113 2.0
893 236 1.0
893 248 2.0
893 493 10.0
893 647 2.0
893 698 2.0
893 944 7.0
893 1184 6.0
893 1213 1.0
893 1474 2.0
894 39 1.0
894 83 2.0
894 197 1.0
894 199 1.0
894 586 2.0
894 620 1.0
894 794 1.0
894 801 2.0
895 39 2.0
895 298 1.0
895 299 1.0
897 76 4.0
899 39 1.0
899 204 1.0
899 585 3.0
900 39 6.0
900 50 1.0
900 54 1.0
900 93 6.0
900 135 4.0
900 384 1.0
900 633 5.0
900 634 3.0
900 717 2.0
900 801 3.0
900 1426 2.0
900 1818 1.0
900 1819 1.0
901 39 4.0
901 183 2.0
901 269 2.0
901 810 1.0
901 1742 1.0
902 61 2.0
902 112 1.0
902 201 2.0
902 265 2.0
902 289 1.0
902 441 1.0
902 535 1.0
902 668 1.0
902 795 2.0
902 822 1.0
902 942 1.0
902 1109 2.0
902 1129 1.0
902 1147 1.0
902 1411 1.0
902 1412 2.0
903 265 1.0
904 11 1.0
904 44 3.0
904 57 1.0
904 106 2.0
904 107 1.0
904 124 1.0
904 133 1.0
904 145 1.0
904 148 1.0
904 177 1.0
904 203 1.0
904 206 2.0
904 208 2.0
904 227 1.0
904 231 2.0
904 265 1.0
904 275 1.0
904 284 1.0
904 286 2.0
904 289 1.0
904 306 1.0
904 315 1.0
904 317 2.0
904 318 20.0
904 320 1.0
904 323 1.0
904 324 11.0
904 326 1.0
904 327 1.0
904 334 1.0
904 335 4.0
904 337 1.0
904 343 1.0
904 346 2.0
904 349 1.0
904 350 1.0
904 351 1.0
904 358 2.0
904 363 2.0
904 366 9.0
904 370 4.0
904 403 1.0
904 425 1.0
904 446 1.0
904 448 7.0
904 449 2.0
904 457 1.0
904 458 1.0
904 464 1.0
904 466 1.0
904 472 16.0
904 473 1.0
904 480 1.0
904 485 3.0
904 494 1.0
904 506 1.0
904 511 3.0
904 520 3.0
904 533 1.0
904 542 1.0
904 556 1.0
904 572 1.0
904 573 1.0
904 589 1.0
904 608 1.0
904 629 2.0
904 630 1.0
904 631 2.0
904 635 1.0
904 643 7.0
904 657 1.0
904 672 1.0
904 693 1.0
904 696 1.0
904 720 1.0
904 735 1.0
904 736 1.0
904 753 2.0
904 776 3.0
904 779 1.0
904 780 2.0
904 782 1.0
904 795 1.0
904 817 1.0
904 823 1.0
904 856 1.0
904 889 1.0
904 893 2.0
904 896 1.0
904 925 1.0
904 950 1.0
904 972 1.0
904 987 1.0
904 988 1.0
904 989 2.0
904 999 1.0
904 1088 1.0
904 1102 1.0
904 1105 1.0
904 1107 1.0
904 1117 1.0
904 1245 2.0
904 1247 1.0
904 1269 1.0
904 1312 2.0
904 1364 1.0
904 1460 1.0
905 18 1.0
905 164 1.0
905 265 1.0
905 317 4.0
905 747 2.0
905 986 1.0
905 1173 1.0
906 20 9.0
906 44 2.0
906 86 1.0
906 201 1.0
906 265 1.0
906 336 11.0
906 515 4.0
906 632 2.0
906 638 5.0
906 1001 3.0
906 1343 1.0
906 1349 1.0
906 1350 2.0
907 18 1.0
907 53 2.0
907 71 2.0
907 82 1.0
907 105 1.0
907 265 2.0
907 343 5.0
907 346 1.0
907 446 1.0
907 479 1.0
907 632 7.0
907 1053 1.0
908 20 13.0
908 44 2.0
908 104 11.0
908 265 3.0
908 306 3.0
908 309 2.0
908 313 2.0
908 334 6.0
908 810 2.0
908 957 1.0
909 265 6.0
909 336 1.0
909 485 5.0
909 696 2.0
909 1051 1.0
909 1112 1.0
910 265 6.0
910 311 1.0
910 342 1.0
910 650 3.0
910 889 3.0
910 902 2.0
910 1320 1.0
910 1517 2.0
911 417 2.0
911 466 2.0
912 936 1.0
913 55 1.0
913 124 1.0
913 273 3.0
913 290 2.0
913 302 1.0
913 331 1.0
913 459 1.0
913 589 1.0
913 876 1.0
915 82 1.0
915 201 5.0
916 266 2.0
917 20 81.0
917 124 1.0
917 193 1.0
917 287 3.0
917 320 1.0
917 768 1.0
917 778 3.0
917 1109 12.0
918 201 2.0
919 62 1.0
919 67 2.0
919 82 3.0
919 124 1.0
919 197 1.0
919 292 2.0
919 299 1.0
919 313 5.0
919 324 2.0
919 747 4.0
919 976 3.0
919 1293 2.0
919 1362 4.0
919 1417 2.0
920 18 1.0
920 49 1.0
920 70 4.0
920 71 6.0
920 114 1.0
920 193 1.0
920 217 2.0
920 236 1.0
920 455 1.0
920 534 2.0
920 762 1.0
920 890 1.0
920 957 2.0
920 1399 1.0
920 1670 1.0
921 103 1.0
921 346 1.0
921 459 2.0
923 44 1.0
923 57 2.0
923 82 2.0
923 87 2.0
923 103 1.0
923 336 2.0
923 343 6.0
923 446 4.0
923 450 7.0
923 459 4.0
923 489 2.0
923 501 5.0
923 627 1.0
923 761 5.0
923 988 1.0
924 817 1.0
925 61 1.0
925 64 5.0
925 73 3.0
925 81 1.0
925 97 1.0
925 144 2.0
925 243 2.0
925 586 1.0
925 716 1.0
925 1155 2.0
925 1786 2.0
926 18 1.0
926 104 1.0
926 113 2.0
926 154 3.0
926 247 1.0
926 335 1.0
926 355 1.0
926 370 1.0
926 387 1.0
926 492 1.0
926 516 1.0
926 551 1.0
926 556 1.0
926 648 3.0
926 785 2.0
926 925 1.0
926 1081 1.0
926 1489 1.0
927 65 2.0
927 115 3.0
930 273 1.0
930 302 1.0
930 324 10.0
930 535 6.0
930 747 1.0
931 201 2.0
931 934 2.0
931 1331 3.0
933 107 6.0
933 532 2.0
934 481 1.0
934 1184 2.0
935 3 1.0
935 27 1.0
935 49 1.0
935 50 1.0
935 149 14.0
935 231 1.0
935 334 6.0
935 337 1.0
935 366 1.0
935 370 5.0
935 380 1.0
935 387 1.0
935 466 4.0
935 479 2.0
935 527 6.0
935 572 13.0
935 586 1.0
935 635 1.0
935 644 4.0
935 648 2.0
935 696 1.0
935 739 1.0
935 812 1.0
935 855 2.0
935 900 1.0
935 977 1.0
935 1027 1.0
935 1087 4.0
935 1398 2.0
935 1531 1.0
935 1874 1.0
936 651 3.0
937 266 1.0
937 349 2.0
937 350 1.0
937 893 1.0
939 266 1.0
940 266 2.0
940 309 2.0
940 444 4.0
940 715 1.0
940 717 1.0
940 867 2.0
940 871 1.0
940 1356 3.0
940 1450 1.0
940 1451 1.0
941 40 2.0
941 273 1.0
941 336 5.0
941 343 4.0
941 380 1.0
941 494 1.0
941 508 1.0
941 518 1.0
941 598 2.0
941 648 1.0
941 774 2.0
941 780 1.0
941 814 1.0
941 831 6.0
941 989 1.0
941 1128 1.0
941 1446 2.0
942 41 1.0
942 57 1.0
942 598 7.0
942 794 1.0
942 818 1.0
942 868 1.0
942 1065 2.0
942 1135 1.0
943 18 2.0
943 41 1.0
943 50 3.0
943 57 9.0
943 70 2.0
943 79 2.0
943 103 4.0
943 201 4.0
943 321 3.0
943 330 3.0
943 331 1.0
943 346 8.0
943 446 2.0
943 483 2.0
943 535 2.0
943 547 1.0
943 645 1.0
943 735 1.0
943 747 8.0
943 793 1.0
943 809 7.0
943 980 2.0
943 1735 1.0
944 41 1.0
944 108 1.0
944 335 1.0
944 337 8.0
944 383 1.0
944 457 1.0
944 773 1.0
944 1772 1.0
945 267 2.0
946 23 1.0
946 43 1.0
946 44 3.0
946 51 1.0
946 52 1.0
946 62 1.0
946 63 1.0
946 65 1.0
946 83 1.0
946 94 1.0
946 101 1.0
946 103 1.0
946 195 1.0
946 199 1.0
946 203 1.0
946 204 1.0
946 215 1.0
946 224 1.0
946 231 1.0
946 241 1.0
946 273 2.0
946 313 1.0
946 324 1.0
946 330 1.0
946 334 1.0
946 335 1.0
946 338 2.0
946 444 1.0
946 515 1.0
946 534 1.0
946 631 1.0
946 698 1.0
946 705 1.0
946 712 1.0
946 714 1.0
946 735 1.0
946 759 1.0
946 801 1.0
946 873 1.0
946 949 1.0
946 951 1.0
946 952 1.0
946 1001 1.0
946 1006 1.0
946 1015 1.0
946 1029 1.0
946 1084 1.0
946 1110 1.0
946 1159 1.0
946 1286 1.0
946 1289 1.0
946 1347 1.0
946 1348 1.0
946 1349 1.0
946 1350 1.0
946 1351 1.0
946 1352 1.0
946 1353 2.0
946 1354 1.0
946 1355 1.0
946 1356 1.0
946 1357 1.0
946 1358 1.0
946 1359 1.0
946 1360 1.0
947 1065 1.0
949 20 77.0
949 47 1.0
949 49 8.0
949 71 5.0
949 630 1.0
949 957 1.0
950 42 8.0
950 62 12.0
950 64 7.0
950 70 2.0
950 73 7.0
950 76 8.0
950 114 1.0
950 313 2.0
950 625 1.0
950 730 4.0
950 913 18.0
950 941 4.0
950 1001 3.0
950 1253 6.0
950 1462 6.0
950 1477 2.0
950 1521 1.0
951 326 1.0
952 44 1.0
952 299 2.0
952 444 3.0
952 1034 1.0
953 8 1.0
953 50 8.0
953 79 1.0
953 167 1.0
953 281 5.0
953 291 2.0
953 304 1.0
953 306 1.0
953 307 1.0
953 313 2.0
953 353 1.0
953 429 1.0
953 445 7.0
953 464 3.0
953 508 1.0
953 557 1.0
953 573 17.0
953 641 1.0
953 748 1.0
953 762 1.0
953 769 1.0
953 771 1.0
953 1248 1.0
953 1249 1.0
955 573 2.0
956 17 27.0
956 70 6.0
956 72 1.0
956 308 1.0
956 573 2.0
956 625 2.0
957 17 14.0
957 44 3.0
957 49 4.0
957 71 1.0
957 168 2.0
957 236 3.0
957 279 1.0
957 299 1.0
957 414 1.0
957 450 10.0
957 515 4.0
957 573 2.0
957 625 5.0
957 637 1.0
957 765 2.0
957 1067 1.0
957 1334 4.0
958 70 1.0
958 86 1.0
958 204 6.0
958 313 2.0
958 573 2.0
958 635 2.0
958 714 1.0
958 759 2.0
958 1294 1.0
959 20 1.0
959 57 2.0
959 76 1.0
959 86 2.0
959 124 1.0
959 204 1.0
959 333 1.0
959 450 1.0
959 573 1.0
959 984 1.0
960 57 4.0
960 97 3.0
960 324 1.0
960 336 2.0
960 446 11.0
960 573 1.0
960 635 2.0
960 747 3.0
960 1371 3.0
960 1386 2.0
960 1389 4.0
960 1651 1.0
961 20 7.0
961 64 8.0
961 104 2.0
961 137 3.0
961 265 2.0
961 315 1.0
961 333 1.0
961 336 6.0
961 343 1.0
961 461 5.0
961 470 4.0
961 518 2.0
961 632 1.0
961 638 1.0
961 694 2.0
961 773 1.0
961 950 7.0
961 1028 7.0
961 1156 2.0
961 1430 1.0
962 113 1.0
962 161 1.0
962 294 2.0
962 299 1.0
962 315 1.0
962 336 2.0
962 446 5.0
962 450 2.0
962 480 1.0
962 571 1.0
962 573 3.0
962 582 4.0
962 639 1.0
962 661 1.0
962 747 2.0
962 886 1.0
962 950 2.0
962 1000 1.0
962 1027 5.0
962 1083 1.0
962 1156 1.0
962 1269 1.0
962 1282 1.0
962 1329 1.0
962 1396 1.0
962 1408 1.0
962 1446 1.0
962 1593 1.0
962 1682 1.0
962 1683 1.0
962 1684 1.0
962 1685 1.0
962 1686 1.0
963 104 4.0
963 128 2.0
963 306 1.0
963 343 4.0
963 356 1.0
963 573 2.0
963 627 9.0
963 1170 2.0
964 104 3.0
964 326 2.0
964 887 2.0
964 1027 2.0
965 337 1.0
965 573 4.0
965 630 1.0
965 1041 2.0
966 217 1.0
966 338 2.0
966 459 6.0
966 479 2.0
966 522 3.0
966 573 7.0
966 635 2.0
966 639 2.0
966 747 5.0
966 960 1.0
967 329 7.0
967 339 2.0
967 350 1.0
967 492 3.0
967 515 4.0
967 573 2.0
967 632 3.0
969 1334 2.0
970 50 1.0
970 206 2.0
970 289 4.0
970 299 1.0
970 307 1.0
970 317 2.0
970 714 1.0
971 320 1.0
971 925 1.0
971 1085 1.0
971 1089 1.0
972 10 2.0
972 18 2.0
972 199 2.0
972 211 2.0
972 625 1.0
972 946 1.0
972 1001 5.0
973 915 1.0
975 269 1.0
976 459 1.0
976 971 1.0
977 38 1.0
977 95 2.0
977 269 2.0
977 341 1.0
977 598 4.0
977 718 1.0
977 906 2.0
977 942 2.0
977 1208 1.0
977 1580 1.0
977 1643 2.0
978 6 2.0
978 17 2.0
978 62 1.0
978 64 8.0
978 66 14.0
978 70 1.0
978 76 1.0
978 83 5.0
978 122 1.0
978 152 3.0
978 197 2.0
978 204 2.0
978 224 1.0
978 235 5.0
978 244 1.0
978 269 3.0
978 277 2.0
978 292 1.0
978 331 1.0
978 444 2.0
978 475 11.0
978 582 4.0
978 622 4.0
978 636 2.0
978 717 2.0
978 718 1.0
978 725 3.0
978 759 2.0
978 769 1.0
978 801 3.0
978 835 2.0
978 904 3.0
978 916 2.0
978 923 1.0
978 959 3.0
978 963 2.0
978 1078 2.0
978 1089 4.0
978 1115 12.0
978 1231 1.0
978 1253 4.0
978 1370 1.0
978 1375 1.0
978 1536 2.0
978 1689 1.0
979 23 5.0
979 105 2.0
979 269 1.0
979 339 1.0
979 640 10.0
979 718 1.0
979 1007 4.0
979 1090 4.0
979 1659 3.0
980 444 2.0
980 625 1.0
980 956 2.0
980 959 2.0
980 1067 1.0
981 444 1.0
983 137 4.0
983 269 4.0
983 575 2.0
984 236 2.0
984 331 3.0
984 759 2.0
985 539 1.0
985 966 1.0
987 64 7.0
987 113 9.0
988 111 1.0
988 152 1.0
988 158 1.0
988 269 2.0
989 64 1.0
989 475 1.0
989 796 2.0
989 1283 1.0
989 1368 2.0
990 1255 1.0
990 1704 1.0
992 52 2.0
992 137 2.0
992 269 1.0
992 498 8.0
992 582 2.0
992 904 2.0
992 1165 1.0
992 1252 2.0
992 1409 2.0
999 59 1.0
999 60 1.0
999 137 1.0
999 161 2.0
999 269 4.0
999 468 2.0
999 602 2.0
999 618 2.0
999 867 8.0
999 1020 3.0
999 1405 2.0
999 1586 1.0
999 1742 1.0
1001 11 1.0
1001 201 8.0
1001 231 1.0
1001 272 1.0
1001 273 7.0
1001 281 5.0
1001 452 1.0
1001 455 12.0
1001 506 2.0
1001 515 1.0
1001 522 1.0
1001 627 1.0
1001 735 1.0
1001 741 2.0
1001 795 1.0
1001 1191 1.0
1003 124 1.0
1003 205 3.0
1003 460 1.0
1003 573 1.0
1004 107 1.0
1004 129 1.0
1004 174 1.0
1004 530 1.0
1004 908 1.0
1004 1243 1.0
1004 1511 1.0
1006 87 2.0
1006 94 1.0
1006 325 2.0
1006 335 11.0
1006 459 2.0
1006 637 1.0
1006 957 4.0
1006 1001 3.0
1007 82 1.0
1007 315 2.0
1007 329 8.0
1007 336 1.0
1007 343 3.0
1007 450 1.0
1007 463 1.0
1007 977 1.0
1008 8 2.0
1008 18 7.0
1008 50 1.0
1008 82 21.0
1008 124 3.0
1008 129 2.0
1008 148 1.0
1008 149 34.0
1008 226 2.0
1008 227 2.0
1008 265 1.0
1008 289 1.0
1008 305 16.0
1008 320 1.0
1008 324 5.0
1008 329 1.0
1008 330 1.0
1008 335 15.0
1008 336 1.0
1008 337 5.0
1008 342 3.0
1008 343 2.0
1008 346 14.0
1008 347 1.0
1008 351 1.0
1008 366 1.0
1008 376 3.0
1008 385 3.0
1008 391 5.0
1008 446 13.0
1008 449 1.0
1008 450 7.0
1008 460 2.0
1008 472 2.0
1008 527 2.0
1008 535 2.0
1008 556 1.0
1008 609 4.0
1008 630 1.0
1008 695 1.0
1008 735 1.0
1008 753 1.0
1008 762 1.0
1008 778 1.0
1008 925 1.0
1008 950 11.0
1008 989 1.0
1008 1027 2.0
1008 1112 1.0
1008 1245 2.0
1008 1294 1.0
1008 1319 3.0
1008 1324 3.0
1008 1364 1.0
1008 1520 1.0
1009 60 1.0
1009 106 6.0
1009 122 7.0
1009 331 1.0
1009 335 1.0
1009 337 3.0
1009 355 1.0
1009 357 5.0
1009 450 1.0
1009 460 4.0
1009 473 4.0
1009 535 1.0
1009 538 1.0
1009 539 1.0
1009 630 2.0
1009 645 2.0
1009 735 1.0
1009 1041 3.0
1010 18 3.0
1010 92 1.0
1010 301 1.0
1010 380 1.0
1010 385 2.0
1010 387 1.0
1010 411 1.0
1010 429 1.0
1010 449 1.0
1010 680 1.0
1010 891 1.0
1010 894 1.0
1010 1634 1.0
1011 57 2.0
1011 92 3.0
1011 104 1.0
1011 124 1.0
1011 331 1.0
1011 446 1.0
1011 627 1.0
1011 630 1.0
1011 645 1.0
1011 784 4.0
1011 894 1.0
1011 1312 6.0
1012 40 1.0
1013 44 1.0
1014 44 4.0
1014 57 3.0
1014 193 2.0
1014 201 19.0
1014 302 1.0
1014 739 1.0
1014 1276 4.0
1015 44 2.0
1016 20 1.0
1016 44 1.0
1016 82 3.0
1016 201 8.0
1016 341 1.0
1016 450 1.0
1016 694 1.0
1016 735 1.0
1016 1400 1.0
1016 1485 1.0
1017 44 1.0
1017 64 1.0
1017 111 2.0
1018 44 2.0
1018 202 2.0
1018 942 1.0
1018 1034 1.0
1018 1476 1.0
1019 44 2.0
1019 336 2.0
1019 337 3.0
1019 544 2.0
1019 775 1.0
1019 1040 3.0
1020 44 2.0
1020 104 3.0
1020 106 1.0
1020 107 1.0
1020 289 1.0
1020 335 4.0
1020 342 4.0
1020 343 1.0
1020 523 1.0
1020 556 1.0
1020 839 2.0
1020 1028 1.0
1020 1060 1.0
1020 1077 1.0
1021 44 1.0
1021 336 2.0
1022 44 2.0
1023 44 2.0
1023 363 4.0
1023 462 3.0
1023 756 6.0
1023 1405 2.0
1024 44 2.0
1024 785 3.0
1025 44 2.0
1025 59 2.0
1025 132 1.0
1025 155 6.0
1025 166 1.0
1025 202 1.0
1025 417 1.0
1025 586 2.0
1025 632 2.0
1025 917 3.0
1025 967 3.0
1025 1020 1.0
1025 1144 3.0
1025 1383 1.0
1025 1390 1.0
1025 1810 1.0
1027 582 9.0
1027 721 1.0
1027 1537 1.0
1028 60 1.0
1028 152 1.0
1028 221 1.0
1028 864 3.0
1028 1181 1.0
1028 1474 1.0
1029 71 1.0
1029 864 2.0
1030 46 6.0
1030 65 5.0
1030 76 10.0
1030 97 2.0
1030 201 3.0
1030 460 2.0
1030 467 1.0
1030 753 1.0
1030 872 1.0
1030 902 1.0
1030 913 2.0
1030 919 2.0
1030 1018 1.0
1030 1065 7.0
1030 1072 1.0
1030 1076 1.0
1030 1286 2.0
1030 1288 2.0
1030 1350 3.0
1030 1365 1.0
1030 1466 2.0
1030 1473 15.0
1032 270 2.0
1033 203 2.0
1033 270 3.0
1033 281 1.0
1033 304 1.0
1033 314 2.0
1033 519 2.0
1033 520 1.0
1033 616 1.0
1033 627 1.0
1033 751 1.0
1033 1072 1.0
1033 1443 1.0
1034 204 1.0
1035 4 1.0
1035 42 9.0
1035 45 3.0
1035 60 3.0
1035 75 4.0
1035 90 1.0
1035 94 3.0
1035 199 6.0
1035 262 3.0
1035 452 1.0
1035 585 8.0
1035 628 1.0
1035 638 10.0
1035 693 2.0
1035 710 3.0
1035 718 2.0
1035 795 2.0
1035 905 1.0
1035 1085 1.0
1035 1110 2.0
1035 1117 1.0
1035 1355 1.0
1035 1401 1.0
1036 58 6.0
1036 64 1.0
1036 94 1.0
1036 211 4.0
1036 444 4.0
1036 760 1.0
1036 1065 6.0
1036 1069 1.0
1037 778 1.0
1038 20 4.0
1038 49 5.0
1038 203 1.0
1038 289 1.0
1038 339 1.0
1038 508 1.0
1038 716 2.0
1039 47 1.0
1039 1513 1.0
1040 197 3.0
1041 81 2.0
1041 82 4.0
1041 197 1.0
1041 339 5.0
1041 444 11.0
1041 640 1.0
1041 643 4.0
1041 1364 1.0
1042 20 3.0
1042 197 1.0
1042 331 1.0
1042 446 4.0
1042 643 8.0
1042 1041 3.0
1042 1717 2.0
1043 442 1.0
1043 866 3.0
1043 884 1.0
1045 57 3.0
1045 396 3.0
1045 716 3.0
1045 733 1.0
1045 1230 2.0
1045 1295 1.0
1046 129 4.0
1046 733 1.0
1051 67 9.0
1051 140 3.0
1051 640 1.0
1051 770 1.0
1051 839 10.0
1051 867 5.0
1051 956 2.0
1051 990 3.0
1051 1270 3.0
1051 1621 2.0
1051 1704 1.0
1051 1773 2.0
1051 1813 1.0
1052 14 2.0
1052 64 1.0
1052 352 1.0
1052 846 2.0
1053 1152 2.0
1059 867 8.0
1059 1020 4.0
1059 1184 3.0
1060 867 1.0
1060 882 2.0
1060 1010 3.0
1061 1175 2.0
1063 7 1.0
1064 273 2.0
1065 271 1.0
1065 276 1.0
1065 278 1.0
1065 289 7.0
1065 307 1.0
1065 552 1.0
1065 562 1.0
1065 814 1.0
1065 1147 1.0
1066 50 1.0
1066 133 1.0
1066 273 1.0
1066 308 1.0
1066 334 1.0
1066 347 1.0
1066 349 1.0
1066 358 1.0
1066 376 1.0
1066 450 1.0
1066 1030 1.0
1066 1088 2.0
1066 1172 2.0
1067 273 2.0
1067 902 3.0
1067 956 4.0
1068 273 3.0
1069 43 4.0
1069 75 1.0
1069 86 4.0
1069 99 1.0
1069 121 1.0
1069 124 2.0
1069 133 1.0
1069 167 3.0
1069 235 1.0
1069 273 1.0
1069 299 3.0
1069 316 1.0
1069 318 1.0
1069 321 4.0
1069 323 1.0
1069 324 4.0
1069 346 6.0
1069 360 1.0
1069 364 1.0
1069 382 11.0
1069 450 6.0
1069 455 11.0
1069 459 1.0
1069 475 3.0
1069 478 1.0
1069 479 7.0
1069 489 5.0
1069 544 2.0
1069 556 1.0
1069 609 3.0
1069 627 2.0
1069 631 1.0
1069 645 1.0
1069 650 1.0
1069 657 1.0
1069 693 1.0
1069 696 6.0
1069 735 2.0
1069 741 1.0
1069 747 8.0
1069 754 1.0
1069 761 3.0
1069 774 1.0
1069 780 2.0
1069 795 13.0
1069 798 1.0
1069 806 1.0
1069 809 2.0
1069 814 1.0
1069 820 2.0
1069 839 1.0
1069 887 2.0
1069 895 1.0
1069 988 1.0
1069 992 2.0
1069 1022 1.0
1069 1030 7.0
1069 1087 1.0
1069 1102 2.0
1069 1107 3.0
1069 1173 1.0
1069 1211 1.0
1069 1234 9.0
1069 1317 1.0
1069 1319 2.0
1069 1324 2.0
1069 1443 1.0
1069 1457 1.0
1069 1509 5.0
1069 1692 3.0
1069 1717 2.0
1070 273 2.0
1070 320 8.0
1070 326 1.0
1070 446 13.0
1070 735 2.0
1070 1723 1.0
1071 273 1.0
1071 336 1.0
1076 8 2.0
1076 202 1.0
1076 988 1.0
1077 4 5.0
1077 8 2.0
1077 444 2.0
1077 969 3.0
1078 212 1.0
1078 473 1.0
1078 631 1.0
1078 650 4.0
1078 868 1.0
1078 1147 1.0
1078 1334 2.0
1081 313 1.0
1081 1181 3.0
1085 463 1.0
1086 574 11.0
1087 64 3.0
1087 334 35.0
1087 444 8.0
1087 466 29.0
1087 718 2.0
1087 1007 1.0
1087 1155 1.0
1088 224 5.0
1088 718 1.0
1088 1613 1.0
1089 102 1.0
1089 212 3.0
1089 335 2.0
1089 1231 2.0
1090 474 1.0
1090 718 2.0
1092 67 2.0
1092 221 1.0
1092 325 3.0
1092 444 3.0
1092 718 2.0
1092 1336 2.0
1092 1714 1.0
1092 1715 1.0
1093 54 3.0
1093 76 3.0
1093 83 1.0
1093 87 2.0
1093 144 1.0
1093 717 2.0
1093 966 3.0
1094 444 5.0
1098 76 1.0
1100 23 8.0
1100 235 2.0
1100 339 2.0
1100 444 5.0
1100 588 1.0
1101 236 4.0
1101 444 7.0
1101 718 3.0
1101 904 2.0
1101 1253 3.0
1101 1732 2.0
1102 76 4.0
1102 102 2.0
1102 244 3.0
1102 444 4.0
1102 468 2.0
1103 97 2.0
1103 109 1.0
1103 119 6.0
1103 444 2.0
1103 960 3.0
1104 18 1.0
1104 65 2.0
1104 582 6.0
1104 644 1.0
1104 904 2.0
1104 953 1.0
1104 1114 1.0
1104 1580 1.0
1105 113 1.0
1105 582 2.0
1105 1240 1.0
1105 1405 3.0
1106 135 2.0
1106 786 2.0
1106 890 1.0
1106 909 2.0
1106 990 2.0
1106 1255 1.0
1107 64 6.0
1107 79 2.0
1107 132 2.0
1107 135 3.0
1107 145 1.0
1107 243 1.0
1107 376 2.0
1107 956 1.0
1109 17 4.0
1109 39 1.0
1109 89 1.0
1109 193 8.0
1109 195 3.0
1109 204 1.0
1109 224 3.0
1109 236 4.0
1109 269 2.0
1109 313 1.0
1109 690 3.0
1110 74 1.0
1110 201 10.0
1110 313 2.0
1110 795 2.0
1110 942 1.0
1110 1089 1.0
1110 1475 1.0
1111 273 1.0
1111 318 1.0
1111 533 1.0
1111 1246 2.0
1112 49 7.0
1112 79 2.0
1112 154 1.0
1112 201 3.0
1112 236 11.0
1112 908 1.0
1112 957 2.0
1112 1006 1.0
1112 1051 1.0
1112 1255 1.0
1112 1331 1.0
1113 86 5.0
1113 635 1.0
1114 49 4.0
1114 92 5.0
1114 446 2.0
1114 1536 1.0
1114 1603 1.0
1115 57 2.0
1115 86 6.0
1115 124 1.0
1115 338 4.0
1115 343 14.0
1115 364 1.0
1115 450 4.0
1115 460 64.0
1115 627 2.0
1115 1083 1.0
1116 460 5.0
1117 71 2.0
1117 90 1.0
1117 91 2.0
1117 215 2.0
1117 313 3.0
1117 478 2.0
1117 875 3.0
1117 950 3.0
1117 1125 1.0
1118 128 2.0
1118 284 11.0
1118 307 5.0
1118 347 1.0
1118 459 1.0
1118 460 4.0
1118 535 3.0
1118 645 1.0
1118 694 1.0
1118 747 5.0
1118 972 1.0
1118 1093 5.0
1118 1443 2.0
1120 106 2.0
1122 217 3.0
1122 299 2.0
1122 650 2.0
1123 58 3.0
1123 82 26.0
1123 124 2.0
1123 138 1.0
1123 547 1.0
1123 965 2.0
1124 299 1.0
1124 462 1.0
1124 1735 1.0
1128 652 7.0
1128 1425 1.0
1135 364 1.0
1135 1017 1.0
1144 49 2.0
1144 71 1.0
1144 104 1.0
1144 201 1.0
1144 225 3.0
1144 340 1.0
1144 626 1.0
1144 637 1.0
1144 957 5.0
1144 1383 3.0
1144 1771 1.0
1146 74 2.0
1146 1276 1.0
1147 289 2.0
1147 714 1.0
1147 837 1.0
1147 1308 2.0
1147 1365 1.0
1147 1540 1.0
1148 49 1.0
1148 225 1.0
1149 49 1.0
1149 74 1.0
1149 141 1.0
1149 243 1.0
1149 273 1.0
1149 336 1.0
1149 400 1.0
1149 411 7.0
1149 448 5.0
1149 518 1.0
1149 546 2.0
1149 590 1.0
1149 717 1.0
1149 1482 1.0
1150 49 2.0
1150 64 2.0
1150 132 3.0
1150 183 3.0
1150 456 6.0
1150 651 1.0
1150 673 1.0
1150 726 1.0
1152 49 9.0
1152 137 3.0
1152 154 2.0
1152 155 3.0
1152 160 1.0
1152 470 2.0
1152 496 2.0
1152 790 3.0
1152 1405 2.0
1153 29 1.0
1153 31 2.0
1153 50 3.0
1153 59 1.0
1153 101 1.0
1153 104 3.0
1153 141 1.0
1153 149 9.0
1153 162 1.0
1153 177 1.0
1153 180 1.0
1153 201 1.0
1153 265 1.0
1153 296 1.0
1153 299 1.0
1153 317 1.0
1153 334 1.0
1153 380 1.0
1153 387 5.0
1153 411 6.0
1153 436 11.0
1153 460 1.0
1153 492 3.0
1153 533 1.0
1153 630 1.0
1153 635 1.0
1153 638 1.0
1153 860 2.0
1153 977 1.0
1153 1025 1.0
1153 1150 5.0
1153 1156 1.0
1154 104 3.0
